EmployeeID,Age,Gender,Education,Department,JobRole,YearsExperience,YearsAtCompany,PerformanceScore,WorkHours,Overtime,ProjectsHandled,TrainingHours,WorkLifeBalance,JobSatisfaction,Absences,Promotions,DistanceFromHome,StressLevel,MonthlyIncome,Attrition
44462,24.0,Female,Bachelor,Finance,Analyst,18,19,1,61.0,Yes,5,14,1,2,16,2,29,Medium,45265.0,Yes
44463,52.0,Female,Master,Sales,Engineer,11,22,2,30.0,Yes,6,69,2,4,18,4,2,Low,41812.0,Yes
44464,49.0,Male,Master,Finance,Engineer,22,19,4,63.0,No,3,58,2,1,18,3,48,Medium,60478.0,Yes
44465,50.0,Male,Bachelor,Sales,Analyst,32,28,4,34.0,Yes,19,46,1,4,7,3,36,High,75278.0,Yes
44466,23.0,Female,Bachelor,Sales,Engineer,11,10,4,50.0,No,10,97,4,2,15,0,6,Low,42519.0,Yes
44467,25.0,Male,Master,Finance,Manager,27,7,4,45.0,Yes,12,67,4,5,2,0,4,Medium,64701.0,No
44468,39.0,Female,PhD,Finance,Analyst,7,15,4,48.0,No,13,69,3,4,3,3,8,Medium,33585.0,No
44469,28.0,Male,Master,Finance,Engineer,5,9,3,,Yes,15,31,2,4,15,3,32,Low,36994.0,Yes
44470,57.0,Male,Master,Sales,Engineer,23,15,4,65.0,No,8,41,4,2,3,3,20,Medium,60410.0,Yes
44471,51.0,Male,PhD,IT,Analyst,33,10,1,58.0,Yes,5,77,4,2,19,2,7,Medium,67903.0,Yes
44472,47.0,Female,Bachelor,Finance,Manager,24,26,3,38.0,Yes,2,1,3,1,14,3,31,Medium,,Yes
44473,33.0,Male,Master,HR,Engineer,1,23,5,67.0,Yes,6,39,3,5,0,4,25,Low,,No
44474,26.0,Male,PhD,HR,Analyst,14,2,3,54.0,No,19,84,3,2,17,2,39,Low,43628.0,Yes
44475,21.0,Male,Master,Sales,Manager,17,19,3,44.0,Yes,2,68,2,4,9,3,21,Medium,50357.0,Yes
44476,50.0,Male,PhD,HR,Engineer,26,4,1,33.0,No,16,15,2,3,3,3,29,High,,Yes
44477,31.0,Male,Master,HR,Manager,19,21,5,62.0,Yes,18,79,3,5,17,1,11,High,53649.0,Yes
44478,51.0,Female,Master,Sales,Engineer,6,27,4,40.0,Yes,12,90,1,4,14,2,29,High,40527.0,Yes
44479,36.0,Female,Bachelor,IT,Engineer,21,12,5,58.0,Yes,11,65,4,4,3,4,2,High,62055.0,Yes
44480,35.0,Male,Master,HR,Manager,18,3,4,56.0,No,5,58,2,3,9,3,8,High,57748.0,Yes
44481,25.0,Female,Bachelor,Sales,Manager,30,2,2,44.0,Yes,3,97,2,5,3,0,49,Low,67315.0,Yes
44482,35.0,Male,Master,Sales,Manager,24,19,4,69.0,Yes,3,42,2,4,12,0,46,Medium,68977.0,Yes
44483,21.0,Female,PhD,Sales,Manager,21,12,1,,No,16,98,1,3,14,4,6,High,51934.0,Yes
44484,35.0,Male,Bachelor,IT,Analyst,5,20,1,,No,9,18,1,4,17,1,39,Medium,25089.0,Yes
44485,56.0,Male,Bachelor,Sales,Analyst,22,25,4,30.0,Yes,9,46,3,1,5,2,25,Low,63970.0,Yes
44486,59.0,Male,PhD,Sales,Manager,2,17,3,41.0,No,19,39,3,4,16,0,34,Medium,31946.0,No
44487,28.0,Male,Bachelor,IT,Manager,12,24,5,53.0,No,4,11,3,4,7,1,42,Low,47739.0,No
44488,42.0,Male,PhD,IT,Manager,0,21,4,40.0,No,11,16,3,1,7,1,28,Medium,31422.0,Yes
44489,47.0,Male,Master,HR,Manager,2,1,2,43.0,No,11,2,4,1,11,0,37,Medium,24040.0,Yes
44490,54.0,Male,Bachelor,IT,Analyst,25,7,2,66.0,No,3,31,4,3,6,4,32,Low,62227.0,No
44491,50.0,Female,PhD,HR,Manager,1,21,4,36.0,Yes,9,69,4,4,13,0,35,High,30664.0,Yes
44492,32.0,Female,Master,IT,Manager,11,8,1,54.0,Yes,18,56,4,4,7,4,37,High,43275.0,Yes
44493,22.0,Female,Master,Sales,Analyst,5,3,4,59.0,No,14,59,2,1,3,4,16,High,37095.0,Yes
44494,58.0,Male,Bachelor,HR,Engineer,16,29,2,63.0,No,1,58,4,4,9,0,23,High,45466.0,Yes
44495,42.0,Male,Master,Sales,Analyst,25,14,4,60.0,No,18,90,4,4,11,0,36,Low,61098.0,No
44496,37.0,Female,PhD,IT,Engineer,17,21,4,62.0,No,13,38,4,5,19,4,32,Low,51357.0,No
44497,55.0,Female,Bachelor,Sales,Engineer,22,4,5,47.0,No,18,72,1,3,4,0,48,Medium,65923.0,Yes
44498,43.0,Female,Bachelor,Sales,Engineer,24,23,4,36.0,Yes,12,95,4,1,5,0,41,Medium,65260.0,Yes
44499,49.0,Male,Bachelor,Sales,Manager,5,17,1,56.0,No,5,75,4,1,5,0,16,Low,31364.0,Yes
44500,49.0,Female,PhD,IT,Engineer,9,29,1,51.0,No,10,60,3,2,17,1,37,High,38279.0,Yes
44501,39.0,Male,Bachelor,HR,Engineer,33,5,3,55.0,No,11,66,4,1,17,0,49,High,78476.0,Yes
44502,37.0,Female,Master,Finance,Manager,5,11,4,59.0,Yes,17,23,3,5,9,4,40,Low,37788.0,No
44503,28.0,Female,Master,IT,Manager,17,24,2,37.0,Yes,12,62,4,2,9,1,46,Medium,46318.0,Yes
44504,27.0,Female,Master,HR,Analyst,15,29,4,35.0,No,17,71,2,3,4,0,34,High,49868.0,Yes
44505,31.0,Female,Master,IT,Engineer,20,19,3,68.0,Yes,14,15,4,2,3,3,20,Medium,52608.0,Yes
44506,23.0,Male,PhD,IT,Manager,6,9,1,37.0,No,18,66,3,3,9,1,3,Medium,27073.0,No
44507,22.0,Female,PhD,Finance,Analyst,14,27,1,30.0,No,16,87,1,3,6,2,44,Low,43927.0,Yes
44508,39.0,Male,PhD,IT,Analyst,1,7,3,44.0,Yes,19,54,3,5,8,0,11,Low,23292.0,No
44509,48.0,Male,PhD,HR,Manager,3,1,5,48.0,Yes,18,56,2,2,11,1,44,Low,36943.0,Yes
44510,48.0,Male,Bachelor,IT,Engineer,10,12,1,62.0,Yes,4,96,4,4,1,1,4,Low,34714.0,No
44511,45.0,Male,Bachelor,HR,Analyst,12,25,5,,No,19,49,3,2,14,1,35,Low,48341.0,Yes
44512,,Male,Master,Finance,Analyst,33,3,4,56.0,Yes,12,75,4,2,7,2,43,High,80962.0,Yes
44513,22.0,Female,Bachelor,HR,Analyst,4,16,2,69.0,No,19,43,3,1,16,4,26,High,27595.0,Yes
44514,32.0,Female,PhD,HR,Analyst,13,9,1,30.0,No,12,75,1,4,1,4,31,High,38235.0,Yes
44515,58.0,Female,Bachelor,IT,Engineer,2,20,5,51.0,Yes,3,51,4,5,1,2,17,Medium,30483.0,No
44516,32.0,Female,PhD,HR,Engineer,21,4,2,43.0,Yes,10,83,4,3,6,3,15,Low,59130.0,No
44517,45.0,Male,PhD,Sales,Analyst,33,28,2,37.0,Yes,4,13,1,5,5,0,35,High,,Yes
44518,57.0,Female,PhD,IT,Analyst,30,17,4,56.0,No,10,50,3,4,7,2,38,Medium,77556.0,No
44519,51.0,Female,Master,HR,Manager,17,22,4,48.0,Yes,5,51,4,1,16,3,7,Medium,57485.0,Yes
44520,37.0,Female,Bachelor,Finance,Engineer,17,3,3,48.0,Yes,19,87,2,1,9,3,8,Medium,53347.0,Yes
44521,32.0,Male,PhD,HR,Analyst,7,10,5,51.0,Yes,1,13,4,5,0,3,30,Low,38217.0,No
44522,50.0,Female,Master,HR,Engineer,18,10,5,43.0,No,5,66,1,5,4,4,22,Low,55195.0,Yes
44523,22.0,Male,Master,Sales,Manager,23,29,3,67.0,No,9,30,3,5,2,3,9,High,61286.0,Yes
44524,36.0,Male,Bachelor,Finance,Engineer,10,9,4,61.0,Yes,9,58,2,4,18,2,35,Low,,Yes
44525,21.0,Female,Bachelor,IT,Engineer,8,16,5,61.0,Yes,16,91,1,1,8,0,45,Medium,,Yes
44526,54.0,Male,Master,Finance,Engineer,25,17,2,43.0,Yes,15,81,4,1,8,3,17,Medium,,Yes
44527,21.0,Female,Bachelor,IT,Manager,25,26,1,34.0,No,17,72,4,4,3,4,5,Low,58687.0,No
44528,56.0,Female,PhD,Sales,Engineer,7,21,3,50.0,Yes,16,40,1,2,13,0,9,Low,37058.0,Yes
44529,23.0,Female,PhD,HR,Analyst,16,0,5,55.0,No,13,42,4,4,13,2,33,Low,49493.0,No
44530,54.0,Male,Master,HR,Analyst,6,26,4,31.0,Yes,5,98,4,3,2,0,13,Low,33536.0,No
44531,32.0,Female,PhD,IT,Manager,13,22,4,63.0,Yes,6,84,2,4,18,4,11,High,42780.0,Yes
44532,47.0,Female,PhD,IT,Analyst,8,23,3,57.0,No,1,10,1,4,0,4,45,Medium,33629.0,Yes
44533,57.0,Female,PhD,Finance,Manager,10,11,1,33.0,Yes,5,9,1,3,17,4,13,Medium,34453.0,Yes
44534,45.0,Female,Master,HR,Engineer,21,4,2,66.0,Yes,19,39,1,2,15,4,7,Low,58134.0,Yes
44535,32.0,Female,Master,HR,Manager,23,14,1,35.0,No,18,8,3,4,15,2,15,Medium,58754.0,No
44536,53.0,Female,Master,IT,Analyst,33,16,1,56.0,No,11,68,3,1,8,3,30,Low,73572.0,Yes
44537,29.0,Male,Bachelor,Finance,Manager,33,19,4,66.0,No,6,73,1,1,18,0,27,Medium,81696.0,Yes
44538,21.0,Male,PhD,IT,Manager,3,6,4,,No,19,22,1,5,9,0,32,High,29433.0,Yes
44539,43.0,Male,Bachelor,IT,Analyst,17,1,2,59.0,No,1,79,1,3,12,4,17,Low,51589.0,Yes
44540,48.0,Female,Bachelor,Sales,Manager,17,14,3,69.0,Yes,12,37,1,3,10,0,34,Low,48600.0,Yes
44541,23.0,Male,Bachelor,Sales,Analyst,9,26,5,,Yes,12,60,2,2,4,1,20,Medium,48049.0,Yes
44542,,Female,PhD,HR,Engineer,30,5,1,50.0,No,16,61,3,4,16,2,13,Low,66470.0,No
44543,56.0,Male,PhD,IT,Engineer,30,5,3,65.0,No,2,96,4,5,1,4,6,High,67943.0,Yes
44544,25.0,Male,Master,HR,Analyst,25,20,1,69.0,No,9,76,4,3,13,2,15,Low,58448.0,No
44545,49.0,Male,Master,IT,Manager,3,10,2,66.0,No,4,7,1,2,14,0,8,Medium,31503.0,Yes
44546,33.0,Female,Bachelor,IT,Analyst,33,16,2,54.0,Yes,1,27,1,3,13,1,26,Low,72451.0,Yes
44547,24.0,Male,Bachelor,IT,Manager,16,1,4,33.0,Yes,16,58,2,4,15,4,47,High,50153.0,Yes
44548,26.0,Male,PhD,IT,Analyst,24,0,4,33.0,Yes,5,9,2,2,11,1,15,High,65392.0,Yes
44549,58.0,Female,Bachelor,HR,Manager,19,11,2,50.0,No,2,93,2,5,5,3,7,High,,Yes
44550,26.0,Female,Bachelor,Finance,Engineer,12,18,5,50.0,Yes,11,13,4,4,18,1,18,Low,49119.0,No
44551,31.0,Male,Master,Finance,Manager,31,24,1,50.0,Yes,7,7,4,1,13,4,39,Low,72749.0,Yes
44552,47.0,Female,Master,IT,Manager,21,9,5,52.0,No,13,35,2,1,6,1,4,High,59588.0,Yes
44553,55.0,Male,Master,IT,Analyst,25,26,3,44.0,Yes,4,92,4,5,13,4,41,Low,64726.0,No
44554,24.0,Male,PhD,Sales,Engineer,31,13,1,30.0,Yes,15,32,4,2,11,4,25,High,66670.0,Yes
44555,47.0,Female,Bachelor,HR,Manager,3,16,5,67.0,Yes,10,67,2,3,1,4,15,Medium,38292.0,Yes
44556,36.0,Male,PhD,HR,Analyst,7,23,3,37.0,No,10,64,3,5,4,2,27,High,33605.0,Yes
44557,38.0,Female,Master,HR,Manager,34,7,3,49.0,No,2,32,4,2,14,3,49,Low,76151.0,Yes
44558,27.0,Male,Bachelor,HR,Engineer,29,28,5,41.0,Yes,8,34,3,1,17,4,36,Medium,75098.0,Yes
44559,31.0,Male,Master,Finance,Analyst,20,15,5,40.0,Yes,13,64,2,1,15,4,14,High,56880.0,Yes
44560,28.0,Female,Bachelor,Sales,Engineer,17,25,5,34.0,Yes,8,38,2,2,3,0,15,High,58536.0,Yes
44561,26.0,Male,Master,Sales,Engineer,13,16,3,60.0,Yes,19,87,1,1,4,4,35,High,49889.0,Yes
44562,,Male,PhD,IT,Analyst,3,9,2,39.0,Yes,3,31,1,3,12,3,15,High,31567.0,Yes
44563,26.0,Female,PhD,Sales,Manager,9,29,4,41.0,Yes,3,0,1,2,0,2,30,Low,42495.0,Yes
44564,58.0,Female,Bachelor,IT,Analyst,8,29,4,52.0,Yes,1,16,4,5,3,0,16,Medium,38586.0,No
44565,22.0,Female,Master,Sales,Manager,17,14,2,50.0,No,15,32,1,1,1,3,45,Low,51131.0,Yes
44566,51.0,Male,Master,IT,Engineer,7,7,3,32.0,No,6,66,4,5,1,2,11,High,31737.0,Yes
44567,59.0,Female,Master,IT,Manager,0,27,1,52.0,No,15,66,1,2,5,0,22,High,22131.0,Yes
44568,52.0,Female,PhD,Finance,Engineer,0,14,1,63.0,No,5,57,1,3,7,4,19,High,26018.0,Yes
44569,29.0,Female,Bachelor,Sales,Analyst,0,15,3,67.0,No,18,69,2,4,4,2,9,Low,22708.0,Yes
44570,35.0,Female,Bachelor,Finance,Manager,33,15,4,69.0,Yes,14,46,4,2,7,0,16,High,82288.0,Yes
44571,41.0,Female,Master,IT,Analyst,26,21,1,68.0,Yes,15,85,2,3,6,0,11,High,57547.0,Yes
44572,48.0,Male,Master,IT,Analyst,12,3,5,51.0,Yes,5,42,3,1,17,1,16,High,48825.0,Yes
44573,47.0,Male,Master,Sales,Analyst,16,24,1,69.0,Yes,18,92,4,1,10,3,30,Low,48057.0,Yes
44574,25.0,Male,Bachelor,Sales,Manager,27,4,1,56.0,No,8,21,3,4,19,4,7,Low,60708.0,No
44575,37.0,Male,Bachelor,HR,Manager,26,2,5,45.0,No,12,6,4,2,11,1,9,High,72558.0,Yes
44576,57.0,Male,PhD,HR,Engineer,1,29,5,67.0,No,19,71,4,3,12,3,21,Medium,26531.0,No
44577,44.0,Male,Bachelor,IT,Engineer,1,29,2,65.0,Yes,8,71,2,4,10,3,33,Low,21829.0,Yes
44578,51.0,Female,Bachelor,Sales,Engineer,5,3,4,37.0,Yes,5,43,1,5,15,2,6,High,,Yes
44579,55.0,Male,PhD,Sales,Engineer,28,6,4,44.0,Yes,14,36,2,2,11,0,37,Low,73343.0,Yes
44580,24.0,Female,Bachelor,Sales,Analyst,0,20,2,40.0,No,3,60,1,2,5,0,26,Medium,,Yes
44581,40.0,Female,Bachelor,Finance,Engineer,7,14,5,,Yes,18,52,1,5,14,0,36,Medium,37437.0,Yes
44582,37.0,Female,Master,IT,Manager,5,21,3,47.0,Yes,11,71,4,3,4,1,32,Medium,28719.0,No
44583,30.0,Female,PhD,Sales,Manager,13,21,1,30.0,Yes,13,69,2,5,12,4,32,Low,45365.0,Yes
44584,57.0,Male,Master,Sales,Manager,18,21,1,42.0,No,4,38,4,3,9,0,37,High,50078.0,Yes
44585,41.0,Male,PhD,Finance,Engineer,23,28,1,37.0,No,8,92,3,1,7,3,37,Low,59257.0,Yes
44586,41.0,Male,PhD,HR,Analyst,25,16,2,40.0,Yes,6,31,2,4,4,1,22,Medium,58177.0,Yes
44587,36.0,Male,Bachelor,HR,Manager,34,10,2,30.0,Yes,11,17,4,3,17,1,26,Medium,79284.0,No
44588,53.0,Female,Master,Finance,Manager,6,27,4,53.0,Yes,9,33,2,1,5,3,40,Low,,Yes
44589,30.0,Male,PhD,Sales,Engineer,19,10,4,45.0,Yes,16,71,2,4,2,2,36,Low,61013.0,Yes
44590,,Female,PhD,Sales,Manager,30,11,3,,No,8,70,4,2,12,4,24,Low,70479.0,Yes
44591,53.0,Male,PhD,Sales,Manager,9,1,3,65.0,No,4,21,1,1,13,1,25,Low,40815.0,Yes
44592,49.0,Female,PhD,Finance,Manager,12,10,2,36.0,Yes,16,50,3,1,12,2,22,High,40944.0,Yes
44593,51.0,Male,Bachelor,Finance,Engineer,14,1,5,58.0,No,17,68,1,4,10,3,5,High,53378.0,Yes
44594,44.0,Male,Bachelor,IT,Manager,27,27,2,30.0,No,12,6,2,5,5,3,42,Medium,62745.0,Yes
44595,32.0,Female,PhD,Sales,Manager,9,12,2,47.0,No,8,16,2,2,3,3,47,High,38318.0,Yes
44596,40.0,Male,Master,HR,Analyst,23,16,2,39.0,Yes,15,17,4,4,7,0,35,Medium,59539.0,No
44597,26.0,Male,Master,Finance,Engineer,33,12,3,56.0,Yes,1,1,1,5,17,4,7,Medium,,Yes
44598,,Male,PhD,IT,Manager,7,25,1,57.0,Yes,6,80,1,2,0,3,8,Medium,35946.0,Yes
44599,34.0,Female,PhD,Finance,Manager,21,18,3,60.0,No,5,81,3,1,17,2,34,High,55648.0,Yes
44600,25.0,Male,Bachelor,Sales,Manager,12,7,3,66.0,Yes,12,40,1,2,13,2,5,High,39462.0,Yes
44601,56.0,Female,Master,HR,Manager,14,0,4,,Yes,14,81,2,5,13,2,5,Low,45043.0,Yes
44602,58.0,Female,Master,IT,Analyst,15,5,1,,No,15,70,4,5,8,0,36,Low,44136.0,No
44603,23.0,Male,Master,Sales,Engineer,25,22,5,61.0,Yes,1,71,1,1,14,3,40,Medium,62993.0,Yes
44604,56.0,Male,Bachelor,Sales,Manager,16,20,2,,Yes,15,77,2,5,12,1,32,Medium,,Yes
44605,42.0,Female,PhD,Finance,Analyst,22,6,3,39.0,Yes,17,51,2,4,14,3,25,Medium,55240.0,Yes
44606,28.0,Male,Bachelor,Finance,Analyst,14,16,1,62.0,Yes,15,64,3,1,17,2,1,Low,43999.0,Yes
44607,34.0,Female,PhD,Finance,Engineer,34,0,2,36.0,Yes,12,55,2,4,0,3,16,High,,Yes
44608,27.0,Female,Master,IT,Analyst,18,1,1,47.0,Yes,3,28,3,4,12,1,2,Medium,50976.0,No
44609,24.0,Female,PhD,IT,Engineer,4,0,4,44.0,No,4,67,3,2,15,4,39,High,30076.0,Yes
44610,39.0,Female,Master,Finance,Analyst,1,27,4,,Yes,7,83,1,3,13,0,43,High,26243.0,Yes
44611,44.0,Male,PhD,IT,Engineer,22,18,1,33.0,Yes,16,73,4,5,8,3,8,High,59044.0,Yes
44612,36.0,Male,PhD,Sales,Engineer,9,26,2,48.0,Yes,16,44,2,4,11,3,10,Medium,38807.0,Yes
44613,26.0,Male,PhD,HR,Engineer,0,0,5,37.0,Yes,9,27,3,1,5,1,27,High,29313.0,Yes
44614,28.0,Male,Bachelor,HR,Manager,6,16,5,44.0,Yes,13,18,1,3,10,1,40,Low,43242.0,Yes
44615,45.0,Female,Master,HR,Engineer,26,24,2,53.0,Yes,12,14,3,1,16,0,29,Low,66590.0,Yes
44616,52.0,Male,Bachelor,Sales,Manager,19,24,1,67.0,Yes,19,94,1,5,12,0,40,High,52103.0,Yes
44617,,Female,PhD,IT,Engineer,18,23,1,52.0,Yes,11,85,1,2,16,4,31,Low,47174.0,Yes
44618,30.0,Male,Master,Finance,Manager,18,21,5,30.0,Yes,8,33,2,4,19,1,39,Low,60097.0,Yes
44619,37.0,Male,Master,IT,Analyst,24,29,4,43.0,No,4,0,1,1,15,1,15,Low,60764.0,Yes
44620,23.0,Female,Bachelor,HR,Engineer,20,8,5,45.0,No,14,95,4,4,17,0,42,Medium,61638.0,No
44621,29.0,Male,Master,IT,Analyst,18,10,5,37.0,No,10,13,4,4,3,3,47,Medium,53648.0,No
44622,38.0,Male,Master,HR,Analyst,10,15,5,53.0,No,1,14,1,2,1,3,16,High,44887.0,Yes
44623,50.0,Female,PhD,HR,Manager,7,14,3,,Yes,10,23,3,3,16,2,18,Low,40845.0,No
44624,,Female,PhD,IT,Analyst,16,16,2,64.0,No,2,65,4,1,7,0,20,Low,44417.0,Yes
44625,52.0,Female,PhD,IT,Manager,19,22,3,45.0,No,3,63,1,2,9,0,15,High,58829.0,Yes
44626,47.0,Female,Bachelor,HR,Engineer,30,4,1,,Yes,17,43,3,2,17,3,17,High,63071.0,Yes
44627,41.0,Female,Bachelor,Sales,Manager,3,15,5,53.0,No,2,54,4,5,4,4,13,Low,37466.0,No
44628,44.0,Female,PhD,Sales,Manager,11,7,3,64.0,No,12,21,1,1,19,3,42,High,38640.0,Yes
44629,58.0,Female,PhD,HR,Engineer,22,18,5,53.0,Yes,17,5,2,4,0,2,19,High,62845.0,Yes
44630,23.0,Female,PhD,Finance,Manager,13,1,4,68.0,Yes,3,67,4,2,11,1,43,Low,46603.0,Yes
44631,36.0,Female,Bachelor,IT,Manager,25,4,1,54.0,No,8,44,3,2,15,2,20,High,62617.0,Yes
44632,35.0,Female,PhD,Finance,Engineer,31,18,5,31.0,Yes,2,68,4,4,4,1,29,Medium,76493.0,No
44633,,Female,Master,Sales,Engineer,20,6,2,54.0,Yes,17,8,1,3,9,2,18,High,58352.0,Yes
44634,28.0,Male,Bachelor,HR,Analyst,26,28,4,53.0,Yes,14,26,3,1,8,0,33,Medium,70341.0,Yes
44635,24.0,Male,PhD,Sales,Manager,31,28,2,58.0,Yes,6,64,2,4,4,0,17,Medium,73201.0,Yes
44636,52.0,Female,PhD,IT,Engineer,22,8,1,45.0,No,12,60,2,4,6,1,16,Low,53833.0,Yes
44637,55.0,Male,PhD,HR,Analyst,8,19,3,40.0,Yes,18,2,4,3,3,2,1,High,42241.0,Yes
44638,50.0,Female,Bachelor,IT,Engineer,7,25,5,34.0,No,6,14,2,1,8,0,15,Low,43790.0,Yes
44639,59.0,Female,Bachelor,HR,Engineer,12,12,2,68.0,Yes,7,46,1,5,1,4,33,Medium,44065.0,Yes
44640,50.0,Female,Master,HR,Engineer,12,29,2,50.0,No,14,98,3,1,6,2,48,High,37026.0,Yes
44641,37.0,Male,Bachelor,Sales,Manager,8,12,4,58.0,Yes,19,1,1,5,12,2,26,High,39542.0,Yes
44642,39.0,Female,Bachelor,Finance,Analyst,32,28,3,46.0,Yes,19,30,2,4,2,0,4,Medium,71756.0,Yes
44643,51.0,Male,PhD,Finance,Manager,4,0,5,67.0,No,16,40,2,2,9,3,15,Low,32271.0,Yes
44644,37.0,Female,Master,HR,Manager,21,8,5,37.0,No,2,51,1,2,2,0,31,Low,57722.0,Yes
44645,22.0,Male,Master,Finance,Analyst,26,22,2,30.0,No,5,6,1,2,9,4,21,Low,62054.0,Yes
44646,57.0,Male,Master,IT,Manager,21,8,1,52.0,No,17,42,4,5,8,1,18,Medium,50988.0,No
44647,,Female,PhD,IT,Analyst,7,23,4,59.0,No,3,1,4,2,18,2,27,High,36414.0,Yes
44648,50.0,Male,Bachelor,Finance,Manager,13,11,4,56.0,Yes,14,61,1,1,13,2,9,Low,48361.0,Yes
44649,,Male,Master,HR,Manager,14,26,1,42.0,No,3,53,1,2,12,3,45,Low,47169.0,Yes
44650,58.0,Female,Master,HR,Engineer,27,8,5,36.0,No,19,85,4,3,6,4,34,High,74506.0,Yes
44651,31.0,Male,Master,Sales,Engineer,9,25,5,51.0,No,7,19,1,4,11,4,2,High,46123.0,Yes
44652,53.0,Male,Master,Sales,Analyst,21,0,1,64.0,Yes,5,79,3,2,7,4,44,High,54469.0,Yes
44653,39.0,Male,PhD,HR,Analyst,0,2,1,45.0,Yes,11,22,4,2,19,1,5,Low,18260.0,Yes
44654,23.0,Male,Bachelor,Sales,Engineer,8,26,2,66.0,No,9,8,2,4,6,2,46,Low,33395.0,Yes
44655,42.0,Female,Master,IT,Manager,30,7,1,56.0,No,3,2,1,5,12,4,6,High,66974.0,Yes
44656,38.0,Male,Bachelor,HR,Engineer,20,2,4,57.0,No,3,20,4,4,12,3,17,High,55827.0,Yes
44657,50.0,Male,Bachelor,HR,Analyst,4,22,1,37.0,Yes,11,16,1,1,2,4,45,Medium,23734.0,Yes
44658,21.0,Female,PhD,HR,Engineer,6,4,1,31.0,Yes,17,1,1,3,18,1,23,Medium,34987.0,Yes
44659,40.0,Male,PhD,HR,Analyst,18,15,2,50.0,Yes,14,21,2,2,5,4,28,Medium,52431.0,Yes
44660,25.0,Male,Master,Finance,Manager,11,3,5,38.0,Yes,16,89,4,4,10,0,27,High,48956.0,Yes
44661,32.0,Male,Master,Sales,Manager,11,18,1,39.0,No,13,95,3,3,13,3,14,Low,35485.0,No
44662,31.0,Female,Master,Finance,Analyst,2,27,3,32.0,Yes,5,48,1,4,9,0,5,Medium,32613.0,Yes
44663,44.0,Female,PhD,IT,Engineer,32,24,5,,Yes,4,38,3,1,8,3,16,High,80041.0,Yes
44664,38.0,Male,PhD,Sales,Engineer,2,3,5,59.0,Yes,5,48,4,4,12,2,48,Low,37486.0,No
44665,28.0,Female,Bachelor,IT,Engineer,3,13,4,49.0,No,5,5,4,2,16,4,31,High,36946.0,Yes
44666,49.0,Female,Bachelor,Sales,Manager,23,18,1,45.0,Yes,8,33,2,5,16,0,46,Low,58387.0,Yes
44667,42.0,Male,Bachelor,IT,Manager,10,11,4,30.0,Yes,3,82,3,2,17,0,3,High,,Yes
44668,22.0,Male,PhD,IT,Analyst,5,15,5,38.0,Yes,8,63,1,4,3,2,5,Medium,37334.0,Yes
44669,43.0,Female,PhD,IT,Manager,23,12,5,57.0,Yes,16,93,4,5,8,4,47,Medium,65979.0,No
44670,36.0,Male,PhD,Sales,Analyst,11,14,3,51.0,Yes,18,2,3,4,2,1,46,High,40321.0,Yes
44671,28.0,Female,PhD,IT,Manager,28,0,2,69.0,No,4,71,3,3,16,0,26,Low,68745.0,No
44672,24.0,Female,PhD,HR,Analyst,9,22,2,40.0,Yes,8,65,4,5,4,1,49,High,41905.0,Yes
44673,34.0,Female,Master,Finance,Analyst,30,1,3,40.0,Yes,7,55,2,4,13,1,7,High,69271.0,Yes
44674,29.0,Male,Bachelor,HR,Manager,26,14,1,36.0,No,15,80,1,5,9,2,13,Medium,57322.0,Yes
44675,,Female,Master,IT,Manager,21,8,1,,No,2,27,3,2,6,4,16,Medium,,Yes
44676,,Male,Bachelor,IT,Engineer,26,19,2,43.0,Yes,17,39,2,2,9,1,16,Medium,65003.0,Yes
44677,36.0,Male,Master,IT,Manager,18,23,1,36.0,No,4,35,4,1,2,3,9,Low,49509.0,Yes
44678,33.0,Female,Master,Finance,Analyst,17,0,4,69.0,Yes,9,95,3,2,14,0,18,Medium,,Yes
44679,56.0,Male,PhD,HR,Analyst,25,19,2,36.0,No,17,93,1,4,13,2,39,High,63340.0,Yes
44680,,Male,PhD,Finance,Analyst,26,6,2,42.0,Yes,15,58,1,5,13,1,26,Medium,59958.0,Yes
44681,37.0,Female,PhD,Finance,Manager,0,25,1,36.0,Yes,6,31,4,4,15,3,33,Medium,22549.0,No
44682,34.0,Female,Master,IT,Analyst,33,0,1,,Yes,16,52,4,4,5,2,19,Low,74357.0,No
44683,49.0,Male,Master,Sales,Manager,7,25,2,59.0,No,9,74,2,5,15,4,18,Medium,34948.0,Yes
44684,37.0,Male,PhD,Sales,Manager,16,10,4,33.0,Yes,1,11,2,1,2,1,24,High,54774.0,Yes
44685,21.0,Female,PhD,IT,Analyst,32,18,2,54.0,Yes,11,81,3,2,4,4,25,Low,74302.0,Yes
44686,40.0,Female,Master,Sales,Manager,24,22,3,37.0,No,4,34,3,3,10,4,13,Low,65786.0,No
44687,53.0,Male,Master,IT,Analyst,14,7,4,54.0,No,7,97,3,3,6,0,7,Medium,50306.0,No
44688,22.0,Male,PhD,Finance,Engineer,5,26,4,69.0,Yes,8,50,3,2,1,1,41,High,39278.0,Yes
44689,37.0,Female,Bachelor,HR,Manager,8,14,2,33.0,Yes,11,75,3,2,6,1,25,Low,39890.0,Yes
44690,43.0,Female,Bachelor,IT,Engineer,6,17,3,36.0,No,12,25,4,5,9,2,18,Low,32795.0,No
